    k     n             Re[I(theta1)]             Im[I(theta1)]
   88    85    4.0754036885190015e-06    1.7396702618053655e-11
   88    86    1.3589155728583467e-05    5.6846120924104705e-11
   88    87    4.4854582556253306e-05    1.8392977037462830e-10
   88    88    1.4659803122702892e-04    5.8942983930795786e-10
   88    89    4.7453352104997185e-04    1.8713231189512611e-09
   88    90    1.5217024203657160e-03    5.8871617219496374e-09
   88    91    4.8352576520948364e-03    1.8357098390312622e-08
   88    92    1.5227760757592355e-02    5.6746612793181677e-08
   88    93    4.7541747123758554e-02    1.7394316741729608e-07
   88    94    1.4717357193180650e-01    5.2880662060919298e-07
   88    95    4.5184552818610579e-01    1.5947625743404492e-06
   88    96    1.3760763792080775e+00    4.7718800919729350e-06
   88    97    4.1578766245957537e+00    1.4169655463015295e-05
   88    98    1.2466902939784529e+01    4.1762323243455871e-05
   88    99    3.7100717256777614e+01    1.2219189093176175e-04
   89     0    0.0000000000000000e+00    0.0000000000000000e+00
   89     1   1.0689817580807337e-181   2.8549297693895395e-183
   89     2   6.6406490124141679e-155   4.4331359522292472e-157
   89     3   3.1384937818338679e-139   9.3129570281200462e-142
   89     4   4.1648887611270696e-128   6.9529044347257781e-131
   89     5   1.7737000149392908e-119   1.8954790336002955e-122
   89     6   2.0010046523247669e-112   1.4853947607721525e-115
   89     7   1.8437439365105586e-106   1.0058648273810765e-109
   89     8   2.7172081755110914e-101   1.1353718262996754e-104
   89     9    9.8806777461053098e-97   3.2634591562028187e-100
   89    10    1.1919071974894675e-92    3.1902253001594389e-96
   89    11    5.8908714313122893e-89    1.3037569296472762e-92
   89    12    1.3941129027056150e-85    2.5940747354669106e-89
   89    13    1.7783181629093219e-82    2.8212093994365582e-86
   89    14    1.3405316498536513e-79    1.8349320202476398e-83
   89    15    6.4236305042289538e-77    7.6648600392261646e-81
   89    16    2.0751924590983193e-74    2.1779732439732209e-78
   89    17    4.7424104315473369e-72    4.4124923807719702e-76
   89    18    7.9782192877260792e-70    6.6269348715448620e-74
   89    19    1.0215811563551465e-67    7.6226661782863544e-72
   89    20    1.0241454269641366e-65    6.9032350424659959e-70
   89    21    8.2345112052140437e-64    5.0394163569989732e-68
   89    22    5.4213238174370682e-62    3.0261541627878601e-66
   89    23    2.9755447046144211e-60    1.5212895142151804e-64
   89    24    1.3830139868533866e-58    6.5012216457417133e-63
   89    25    5.5189560500971696e-57    2.3937418002816954e-61
   89    26    1.9139286571833891e-55    7.6843737360602580e-60
   89    27    5.8304790220357719e-54    2.1734746628574131e-58
   89    28    1.5752648392297794e-52    5.4674281378398598e-57
   89    29    3.8071193573467406e-51    1.2334821107075005e-55
   89    30    8.2942424062525430e-50    2.5146196535123513e-54
   89    31    1.6402451616760076e-48    4.6638865952062107e-53
   89    32    2.9629183071414485e-47    7.9181815151241437e-52
   89    33    4.9168218518006432e-46    1.2374392896891472e-50
   89    34    7.5345309281901461e-45    1.7891450192072802e-49
   89    35    1.0712523239161088e-43    2.4043672038271464e-48
   89    36    1.4192990288076888e-42    3.0159898832459463e-47
   89    37    1.7592613011366646e-41    3.5450428163304329e-46
   89    38    2.0476247559283889e-40    3.9185818398379262e-45
   89    39    2.2454280350646932e-39    4.0868076129772424e-44
   89    40    2.3271817267074148e-38    4.0337620870131527e-43
   89    41    2.2861092007954453e-37    3.7786085171788660e-42
   89    42    2.1343294745800602e-36    3.3681000383438864e-41
   89    43    1.8984702269426706e-35    2.8636835552483607e-40
   89    44    1.6126096855027737e-34    2.3277400875626449e-39
   89    45    1.3109169749612716e-33    1.8127142325421983e-38
   89    46    1.0219198654296725e-32    1.3550800441406109e-37
   89    47    7.6537243696556956e-32    9.7418453181688125e-37
   89    48    5.5170864509921429e-31    6.7469479395899409e-36
   89    49    3.8339530477479875e-30    4.5088516177475562e-35
   89    50    2.5725218103121366e-29    2.9119021638712441e-34
   89    51    1.6690968519364110e-28    1.8199533032561695e-33
   89    52    1.0486050325947709e-27    1.1023014033675812e-32
   89    53    6.3872458765294508e-27    6.4780986241965143e-32
   89    54    3.7767497276797124e-26    3.6984621726661840e-31
   89    55    2.1703399831138375e-25    2.0535807669407076e-30
   89    56    1.2134366512872370e-24    1.1101539354116841e-29
   89    57    6.6074759984143792e-24    5.8489029724346372e-29
   89    58    3.5075911633712644e-23    3.0060854067139838e-28
   89    59    1.8169414987817927e-22    1.5085449473396902e-27
   89    60    9.1920991330513246e-22    7.3980882873380839e-27
   89    61    4.5456314570795695e-21    3.5484656163293656e-26
   89    62    2.1990016887100563e-20    1.6659406081291236e-25
   89    63    1.0414489424579958e-19    7.6612180028680486e-25
   89    64    4.8322012186069467e-19    3.4535178970646250e-24
   89    65    2.1980897130072329e-18    1.5270137600098634e-23
   89    66    9.8089857807131989e-18    6.6270425325680133e-23
   89    67    4.2968774934520672e-17    2.8246043296101336e-22
   89    68    1.8488073096142297e-16    1.1830689283832340e-21
   89    69    7.8178662413350832e-16    4.8721345567215692e-21
   89    70    3.2507229269066460e-15    1.9738625200842286e-20
   89    71    1.3298227937957522e-14    7.8709020210581437e-20
   89    72    5.3548458717881450e-14    3.0906811497363838e-19
   89    73    2.1234776619067236e-13    1.1956640246715813e-18
   89    74    8.2965096387816697e-13    4.5591522720066618e-18
   89    75    3.1950778831104491e-12    1.7142167005138945e-17
   89    76    1.2133590192022642e-11    6.3581851538726643e-17
   89    77    4.5456421290117488e-11    2.3273323080132313e-16
   89    78    1.6806157745269355e-10    8.4102043732188953e-16
   89    79    6.1343919749025281e-10    3.0014858877969988e-15
   89    80    2.2113670907360014e-09    1.0582790812481291e-14
   89    81    7.8756564670708400e-09    3.6876099651400641e-14
   89    82    2.7720048506634802e-08    1.2703160295878878e-13
   89    83    9.6454347163056634e-08    4.3274942413886850e-13
   89    84    3.3189780708234954e-07    1.4583105247438183e-12
   89    85    1.1297204225059003e-06    4.8627103099578916e-12
   89    86    3.8049258063801895e-06    1.6048822970013234e-11
   89    87    1.2683822851034901e-05    5.2439863525011089e-11
   89    88    4.1859959585016644e-05    1.6968619991944263e-10
   89    89    1.3680562328732902e-04    5.4388510596411155e-10
   89    90    4.4286725911749152e-04    1.7272243905423040e-09
   89    91    1.4204042181291622e-03    5.4359190349753963e-09
   89    92    4.5146056470313136e-03    1.6958132673458199e-08
   89    93    1.4223108580022011e-02    5.2451608794213527e-08
   89    94    4.4425280506492790e-02    1.6088185789109286e-07
   89    95    1.3759979556607752e-01    4.8945358806344014e-07
   89    96    4.2271279428014719e-01    1.4772634449301362e-06
   89    97    1.2882441565644691e+00    4.4241455129722681e-06
   89    98    3.8954587836241097e+00    1.3149408884519263e-05
   89    99    1.1689785210670740e+01    3.8794149483792445e-05
   90     0    0.0000000000000000e+00    0.0000000000000000e+00
   90     1   3.7313755708168856e-184   1.0077404691910679e-185
   90     2   4.6358218306258805e-157   3.1295289099367022e-159
   90     3   3.2862662981916110e-141   9.8609667641473260e-144
   90     4   5.8141607347982537e-130   9.8151883711898871e-133
   90     5   3.0947583977225462e-121   3.3443536703804143e-124
   90     6   4.1890777461425974e-114   3.1445337576326881e-117
   90     7   4.5024591815853093e-108   2.4838754017335661e-111
   90     8   7.5820333987157336e-103   3.2036007698617639e-106
   90     9    3.1010823311126171e-98   1.0357102335842153e-101
   90    10    4.1555391247118655e-94    1.1246965992229132e-97
   90    11    2.2586435002801506e-90    5.0546254516313270e-94
   90    12    5.8295474830005981e-87    1.0968272857399308e-90
   90    13    8.0533829905894488e-84    1.2918654470941617e-87
   90    14    6.5356720164068560e-81    9.0456543262405715e-85
   90    15    3.3543340238950828e-78    4.0469713502668818e-82
   90    16    1.1554522311404167e-75    1.2261374983803669e-79
   90    17    2.8044689841778162e-73    2.6382802668684571e-77
   90    18    4.9934402496617859e-71    4.1935715021852263e-75
   90    19    6.7461585910187715e-69    5.0893182807626014e-73
   90    20    7.1157439789649301e-67    4.8492160698956958e-71
   90    21    6.0044660415924796e-65    3.7150762792738436e-69
   90    22    4.1392713788430334e-63    2.3358817171024194e-67
   90    23    2.3738804405824488e-61    1.2269740957223280e-65
   90    24    1.1506973185294837e-59    5.4682727755231991e-64
   90    25    4.7804540235789167e-58    2.0960386908645065e-62
   90    26    1.7230997266585084e-56    6.9934528200307769e-61
   90    27    5.4476437340474140e-55    2.0527964096045294e-59
   90    28    1.5253587393442476e-53    5.3515093817681800e-58
   90    29    3.8156183510887268e-52    1.2495788503213662e-56
   90    30    8.5934765431455052e-51    2.6333832399441922e-55
   90    31    1.7548190445756566e-49    5.0432209988668204e-54
   90    32    3.2697386597190312e-48    8.8316482457756619e-53
   90    33    5.5913143863430475e-47    1.4222057804488519e-51
   90    34    8.8209105676274831e-46    2.1168869011073171e-50
   90    35    1.2900056742784447e-44    2.9260452122716313e-49
   90    36    1.7565176730855253e-43    3.7720205185318409e-48
   90    37    2.2358536751555970e-42    4.5528662966745200e-47
   90    38    2.6703697326533994e-41    5.1639835963460430e-46
   90    39    3.0027440046138710e-40    5.5223316904552450e-45
   90    40    3.1889892959054939e-39    5.5851660879847579e-44
   90    41    3.2080635526409991e-38    5.3575295241776986e-43
   90    42    3.0652328795333739e-37    4.8871653039134188e-42
   90    43    2.7887324965061377e-36    4.2499243723649100e-41
   90    44    2.4215297860160840e-35    3.5312702555126926e-40
   90    45    2.0112233026990490e-34    2.8095251139127671e-39
   90    46    1.6010448977975801e-33    2.1446300451541265e-38
   90    47    1.2239040404467155e-32    1.5736154142719004e-37
   90    48    9.0005129661069286e-32    1.1118071697947728e-36
   90    49    6.3780866653227809e-31    7.5762761631545119e-36
   90    50    4.3621417665719574e-30    4.9870656368781950e-35
   90    51    2.8836165572003035e-29    3.1755939503592884e-34
   90    52    1.8450501751947004e-28    1.9587828816357984e-33
   90    53    1.1441464123125156e-27    1.1718876285442725e-32
   90    54    6.8848652354303173e-27    6.8084683365805776e-32
   90    55    4.0249230334698220e-26    3.8456785104850534e-31
   90    56    2.2884859180913943e-25    2.1141018973576731e-30
   90    57    1.2668406236165131e-24    1.1322762854020272e-29
   90    58    6.8345422588493291e-24    5.9138902069605294e-29
   90    59    3.5968222247155560e-23    3.0150010979881723e-28
   90    60    1.8481541928578093e-22    1.5016674661342538e-27
   90    61    9.2797295764785957e-22    7.3129379459517508e-27
   90    62    4.5568044396140738e-21    3.4848478931024111e-26
   90    63    2.1900120071124939e-20    1.6262038628095352e-25
   90    64    1.0308863986234631e-19    7.4366136176742266e-25
   90    65    4.7561504254980291e-19    3.3348765867937376e-24
   90    66    2.1521327177587245e-18    1.4674732274140758e-23
   90    67    9.5571033169554770e-18    6.3403780100627772e-23
   90    68    4.1676376443626525e-17    2.6913564369542900e-22
   90    69    1.7857105882311473e-16    1.1230097853729529e-21
   90    70    7.5219364589816689e-16    4.6087857302709389e-21
   90    71    3.1165590145411461e-15    1.8612487074374680e-20
   90    72    1.2707730869684888e-14    7.4003438820481579e-20
   90    73    5.1017388088683349e-14    2.8982419215003341e-19
   90    74    2.0175664252535769e-13    1.1185353010811464e-18
   90    75    7.8630392993168589e-13    4.2558477005489179e-18
   90    76    3.0212854976999098e-12    1.5970742654367716e-17
   90    77    1.1450121755637558e-11    5.9134490812714646e-17
   90    78    4.2817047790042816e-11    2.1612275963109112e-16
   90    79    1.5804333328927171e-10    7.7994625904450708e-16
   90    80    5.7603212993900463e-10    2.7802754068253767e-15
   90    81    2.0738650238656757e-09    9.7930608477264047e-15
   90    82    7.3777505161305851e-09    3.4095691810584785e-14
   90    83    2.5942876595657123e-08    1.1737309752137660e-13
   90    84    9.0198387000276569e-08    3.9963004845115970e-13
   90    85    3.1016781315893603e-07    1.3461575200743654e-12
   90    86    1.0552081085082211e-06    4.4875040816772305e-12
   90    87    3.5525857148831171e-06    1.4808249196912451e-11
   90    88    1.1839500723184656e-05    4.8384572786491470e-11
   90    89    3.9067697270982202e-05    1.5657589232500660e-10
   90    90    1.2767537712826481e-04    5.0195442808091337e-10
   90    91    4.1333954817299938e-04    1.5945129759127847e-09
   90    92    1.3259258379445763e-03    5.0201381208071731e-09
   90    93    4.2154363148831408e-03    1.5668348990285916e-08
   90    94    1.3285323807138236e-02    4.8489051368495514e-08
   90    95    4.1514538856149460e-02    1.4882191026469001e-07
   90    96    1.2865180964734307e-01    4.5308503210616649e-07
   90    97    3.9546263223303535e-01    1.3685677852506356e-06
   90    98    1.2060140885216730e+00    4.1021172874211912e-06
   90    99    3.6495350554592640e+00    1.2203483414136405e-05
   91     0    0.0000000000000000e+00    0.0000000000000000e+00
   91     1   1.2881570817385911e-186   3.5176252930546195e-188
   91     2   3.2006966539266731e-159   2.1847153879165003e-161
   91     3   3.4031913894370924e-143   1.0325235851668594e-145
   91     4   8.0273758500279514e-132   1.3701889370977518e-134
   91     5   5.3404430652406223e-123   5.8352026397347291e-126
   91     6   8.6734913686106511e-116   6.5829794330293480e-119
   91     7   1.0874408564589420e-109   6.0655952631953664e-113
