    k     n             Re[I(theta1)]             Im[I(theta1)]
   31    66    8.4043110505205518e+11    9.9276979773347804e+04
   31    67    1.8288740746591060e+12    2.1167883717940215e+05
   31    68    3.9636532968960557e+12    4.4968900527436618e+05
   31    69    8.5567032186353350e+12    9.5195333692877449e+05
   31    70    1.8402701022908543e+13    2.0083854931307174e+06
   31    71    3.9435110856010898e+13    4.2234077443349995e+06
   31    72    8.4211231488514484e+13    8.8535446619029511e+06
   31    73    1.7922501773638225e+14    1.8503789705301553e+07
   31    74    3.8020902494067988e+14    3.8560455249520324e+07
   31    75    8.0406724068296838e+14    8.0132355190977618e+07
   31    76    1.6953410133429718e+15    1.6607416816772369e+08
   31    77    3.5642065718603040e+15    3.4329443921452534e+08
   31    78    7.4722945781967970e+15    7.0785140240023541e+08
   31    79    1.5623295230882918e+16    1.4560167814808688e+09
   31    80    3.2580605777013924e+16    2.9879697807840896e+09
   31    81    6.7772274885214840e+16    6.1179581966441431e+09
   31    82    1.4063331223458306e+17    1.2499444016767351e+10
   31    83    2.9114063010070278e+17    2.5483596104470757e+10
   31    84    6.0135319051224576e+17    5.1849803464108032e+10
   31    85    1.2393697528717660e+18    1.0528806541090599e+11
   31    86    2.5488692407923620e+18    2.1339528110858533e+11
   31    87    5.2311748406001562e+18    4.3170883577037488e+11
   31    88    1.0714806424162255e+19    8.7181278299731226e+11
   31    89    2.1904334931441963e+19    1.7575445609765115e+12
   31    90    4.4695375367975035e+19    3.5372350135420151e+12
   31    91    9.1034698299664613e+19    7.1075287789329268e+12
   31    92    1.8509183090438429e+20    1.4259104547402561e+13
   31    93    3.7568737023021089e+20    2.8563123816017719e+13
   31    94    7.6128488481677312e+20    5.7131951512265906e+13
   31    95    1.5401763223611418e+21    1.1411208039380686e+14
   31    96    3.1111205273050127e+21    2.2760507884420625e+14
   31    97    6.2748903340571948e+21    4.5336488403021906e+14
   31    98    1.2637389144578096e+22    9.0187547158643175e+14
   31    99    2.5414922302810059e+22    1.7918207348798075e+15
   32     0   2.0188502676386749e-127   1.2075911006226158e-134
   32     1    3.0897474637049526e-52    9.8890402143421905e-56
   32     2    1.3389940847870551e-42    1.0719959183032090e-46
   32     3    5.8639418716259201e-37    2.0884619010070335e-41
   32     4    5.9608945000921416e-33    1.1957394513771535e-37
   32     5    7.7285993770414077e-30    9.9387351954188957e-35
   32     6    2.7299220906830854e-27    2.4428752627492532e-32
   32     7    3.9379512470052564e-25    2.5951777404562779e-30
   32     8    2.9539285416309377e-23    1.4945350273166076e-28
   32     9    1.3465504373411728e-21    5.3996843221784038e-27
   32    10    4.1490401321034258e-20    1.3522959976188406e-25
   32    11    9.3224462357950833e-19    2.5206217182538046e-24
   32    12    1.6154653533311734e-17    3.6853585758737481e-23
   32    13    2.2527951744291874e-16    4.3984530380507583e-22
   32    14    2.6130960572164141e-15    4.4199755514163708e-21
   32    15    2.5880504517892952e-14    3.8326377589723420e-20
   32    16    2.2353154979827473e-13    2.9249656625692654e-19
   32    17    1.7129548174783633e-12    1.9966757243917371e-18
   32    18    1.1813980357374118e-11    1.2355695974343616e-17
   32    19    7.4213221575157382e-11    7.0090821286398630e-17
   32    20    4.2893268135474491e-10    3.6795731923232051e-16
   32    21    2.3007074650733790e-09    1.8020963519758005e-15
   32    22    1.1537547130670105e-08    8.2910848519124613e-15
   32    23    5.4441262132153626e-08    3.6049595300757782e-14
   32    24    2.4306885022712636e-07    1.4890573668420885e-13
   32    25    1.0319064032600688e-06    5.8698795290769448e-13
   32    26    4.1834193638239205e-06    2.2171801579789767e-12
   32    27    1.6257651084940926e-05    8.0532759715887886e-12
   32    28    6.0770243800524408e-05    2.8217435800467370e-11
   32    29    2.1915152516221154e-04    9.5644815124562543e-11
   32    30    7.6453154978717796e-04    3.1441401501769283e-10
   32    31    2.5864387698459630e-03    1.0046747879004680e-09
   32    32    8.5039333125593725e-03    3.1269567572703161e-09
   32    33    2.7227802273183985e-02    9.4972017282668646e-09
   32    34    8.5048135351831200e-02    2.8195301207984482e-08
   32    35    2.5959137120273079e-01    8.1946217315080630e-08
   32    36    7.7542560385077952e-01    2.3348415694075731e-07
   32    37    2.2699167053878506e+00    6.5300331500521592e-07
   32    38    6.5199661778910176e+00    1.7947726743032676e-06
   32    39    1.8397025420087324e+01    4.8529365659469228e-06
   32    40    5.1047906548707147e+01    1.2921964250313170e-05
   32    41    1.3943170672085762e+02    3.3913705255993693e-05
   32    42    3.7522446604661116e+02    8.7802813139819825e-05
   32    43    9.9570357810466237e+02    2.2442145198769240e-04
   32    44    2.6074437913231714e+03    5.6670161913338298e-04
   32    45    6.7430787517400377e+03    1.4147102558983468e-03
   32    46    1.7232577995507472e+04    3.4935886716391676e-03
   32    47    4.3547300582504249e+04    8.5391918278896646e-03
   32    48    1.0887871996721815e+05    2.0669733710201945e-02
   32    49    2.6948246841755649e+05    4.9572727196079254e-02
   32    50    6.6060715297773748e+05    1.1785361125429576e-01
   32    51    1.6046730895249669e+06    2.7785887123869540e-01
   32    52    3.8641380821340312e+06    6.4992602753558870e-01
   32    53    9.2282990044889264e+06    1.5087862010563167e+00
   32    54    2.1865665384965982e+07    3.4775317245662740e+00
   32    55    5.1420293694377750e+07    7.9604956615338933e+00
   32    56    1.2005673090329547e+08    1.8103890504977180e+01
   32    57    2.7839348296748400e+08    4.0916223466612749e+01
   32    58    6.4133438083580053e+08    9.1924750849454455e+01
   32    59    1.4682081083774745e+09    2.0535114322231169e+02
   32    60    3.3410735089480920e+09    4.5624431344066113e+02
   32    61    7.5594617810733156e+09    1.0084058281878100e+03
   32    62    1.7010111188796602e+10    2.2177214237856315e+03
   32    63    3.8074495538629547e+10    4.8540400331712945e+03
   32    64    8.4794144869247513e+10    1.0575732941425493e+04
   32    65    1.8792790426710110e+11    2.2940866198048596e+04
   32    66    4.1456699187977875e+11    4.9553978668920274e+04
   32    67    9.1045021554391589e+11    1.0660799663684395e+05
   32    68    1.9909099978386165e+12    2.2846146959835847e+05
   32    69    4.3356386177064189e+12    4.8776873057730269e+05
   32    70    9.4043555412945273e+12    1.0376605866030226e+06
   32    71    2.0320979514513496e+13    2.1998675466568572e+06
   32    72    4.3748364347517578e+13    4.6482999654205386e+06
   32    73    9.3851140557781672e+13    9.7904347690537367e+06
   32    74    2.0064761580567559e+14    2.0557545858353991e+07
   32    75    4.2756159174508444e+14    4.3037875749306343e+07
   32    76    9.0820654442179413e+14    8.9843607766254604e+07
   32    77    1.9232711033040153e+15    1.8703578427656728e+08
   32    78    4.0608110574349790e+15    3.8833427991174108e+08
   32    79    8.5496004927147530e+15    8.0421222670082927e+08
   32    80    1.7950725557611488e+16    1.6613385160837336e+09
   32    81    3.7589093646627192e+16    3.4237733178335195e+09
   32    82    7.8509842284740976e+16    7.0395766927028875e+09
   32    83    1.6357081823812272e+17    1.4441639149608894e+10
   32    84    3.3997148817047782e+17    2.9562905384612373e+10
   32    85    7.0496586532935462e+17    6.0390596251096870e+10
   32    86    1.4585292737177503e+18    1.2311548946536200e+11
   32    87    3.0110285451654262e+18    2.5049877442872336e+11
   32    88    6.2029340511155988e+18    5.0871580081058228e+11
   32    89    1.2752364276053322e+19    1.0312112135700143e+12
   32    90    2.6165138509021065e+19    2.0866413580367437e+12
   32    91    5.3582203838447886e+19    4.2150213431342637e+12
   32    92    1.0952384646940307e+20    8.5001495973761279e+12
   32    93    2.2346615803047294e+20    1.7113952173606777e+13
   32    94    4.5514861292789400e+20    3.4402679960591637e+13
   32    95    9.2545561328069352e+20    6.9051463874470258e+13
   32    96    1.8786268889444089e+21    1.3839226204388533e+14
   32    97    3.8074033072113420e+21    2.7696693809652234e+14
   32    98    7.7044332146535894e+21    5.5352780457669794e+14
   32    99    1.5566654178294940e+22    1.1047495802634639e+15
   33     0   6.0777106105683351e-132   6.0777113162695430e-132
   33     1    2.9411740007137420e-54    9.7075819545534759e-58
   33     2    2.5485423486553474e-44    2.1040265462610931e-48
   33     3    1.6734140620594992e-38    6.1455595780422086e-43
   33     4    2.2667172937575187e-34    4.6882467673327548e-39
   33     5    3.6707489915345514e-31    4.8666557415903451e-36
   33     6    1.5544200542808564e-28    1.4338826785969772e-33
   33     7    2.6130271741554358e-26    1.7749029625099321e-31
   33     8    2.2371781991970021e-24    1.1664650424520484e-29
   33     9    1.1456132215002034e-22    4.7333823457011339e-28
   33    10    3.9157137881724204e-21    1.3147332496002863e-26
   33    11    9.6606303333209713e-20    2.6902514741654882e-25
   33    12    1.8226850961541128e-18    4.2815701315768737e-24
   33    13    2.7477620536793261e-17    5.5228009615058847e-23
   33    14    3.4246130510891700e-16    5.9616175436465505e-22
   33    15    3.6252685567547194e-15    5.5237398320447546e-21
   33    16    3.3313367966958616e-14    4.4837620941591077e-20
   33    17    2.7050482258959117e-13    3.2422568077230796e-19
   33    18    1.9697350099691157e-12    2.1176455158152089e-18
   33    19    1.3021852890575163e-11    1.2638231553190463e-17
   33    20    7.8976420192742773e-11    6.9597629403866166e-17
   33    21    4.4334581705177022e-10    3.5661469053732662e-16
   33    22    2.3212747474080180e-09    1.7124284273274536e-15
   33    23    1.1410939094750370e-08    7.7540160309892186e-15
   33    24    5.2969896815220008e-08    3.3287939465455508e-14
   33    25    2.3336839346221521e-07    1.3612785430589157e-13
   33    26    9.8014708820129640e-07    5.3249502512999636e-13
   33    27    3.9399091232872097e-06    1.9998292439251892e-12
   33    28    1.5210617821160007e-05    7.2343824004215627e-12
   33    29    5.6575748653806930e-05    2.5281953138710933e-11
   33    30    2.0330727017404569e-04    8.5577114286122140e-11
   33    31    7.0763401396513369e-04    2.8123212462706348e-10
   33    32    2.3910297679562644e-03    8.9919669877063460e-10
   33    33    7.8591480372575424e-03    2.8026014186996526e-09
   33    34    2.5176275206337192e-02    8.5298596825787500e-09
   33    35    7.8735666611244176e-02    2.5391309508323581e-08
   33    36    2.4076285222867430e-01    7.4031943023054757e-08
   33    37    7.2087808765071493e-01    2.1169875885493470e-07
   33    38    2.1161851247955714e+00    5.9444101462764728e-07
   33    39    6.0979538297757578e+00    1.6408679217428240e-06
   33    40    1.7267566102003077e+01    4.4571509011897938e-06
   33    41    4.8098923337620263e+01    1.1925306716566203e-05
   33    42    1.3191797419764180e+02    3.1454916268158041e-05
   33    43    3.5654452846374909e+02    8.1858561154061384e-05
   33    44    9.5041660824254541e+02    2.1033927175271420e-04
   33    45    2.5005118443468741e+03    5.3402058843432163e-04
   33    46    6.4977035456426938e+03    1.3404678401621407e-03
   33    47    1.6687357048958165e+04    3.3287065892476726e-03
   33    48    4.2381224165172011e+04    8.1819636963956863e-03
   33    49    1.0650300633504913e+05    1.9917206967311349e-02
   33    50    2.6496031905264664e+05    4.8039581033200315e-02
   33    51    6.5289581642169331e+05    1.1485957628076163e-01
   33    52    1.5942299434863755e+06    2.7234359875130942e-01
   33    53    3.8591312758293026e+06    6.4065206581893219e-01
   33    54    9.2647911669370756e+06    1.4957010969653881e+00
   33    55    2.2067571899833497e+07    3.4668691351340772e+00
   33    56    5.2167712704514027e+07    7.9807465928979999e+00
   33    57    1.2244011889097077e+08    1.8251473606753887e+01
   33    58    2.8540284547991765e+08    4.1478947976727760e+01
   33    59    6.6089962740124643e+08    9.3702819939531238e+01
   33    60    1.5208209888590755e+09    2.1046780904841265e+02
   33    61    3.4785799719432836e+09    4.7014675088236578e+02
   33    62    7.9107337409189358e+09    1.0447122967177204e+03
   33    63    1.7890648379888809e+10    2.3097808073247761e+03
   33    64    4.0246494658694481e+10    5.0821302670847090e+03
   33    65    9.0077364665157806e+10    1.1130307623433087e+04
   33    66    2.0062130141176913e+11    2.4268101896391283e+04
   33    67    4.4472933681651874e+11    5.2687604322690779e+04
   33    68    9.8141172129990906e+11    1.1391945724954939e+05
   33    69    2.1563478102356731e+12    2.4534279814391027e+05
   33    70    4.7181326024223164e+12    5.2638119192642323e+05
   33    71    1.0281899920087822e+13    1.1252305296965525e+06
   33    72    2.2319956483246414e+13    2.3969344379618014e+06
   33    73    4.8271611186611539e+13    5.0886297897713277e+06
   33    74    1.0402256115623183e+14    1.0767861583857827e+07
   33    75    2.2338635916856534e+14    2.2713983077671338e+07
   33    76    4.7811523740076081e+14    4.7768464830020301e+07
   33    77    1.0200145469531868e+15    1.0016594574661332e+08
   33    78    2.1693353761208773e+15    2.0944706424098098e+08
   33    79    4.5998122546685780e+15    4.3676352629510486e+08
   33    80    9.7250321403748300e+15    9.0839971872189534e+08
   33    81    2.0503217619398564e+16    1.8845384391653776e+09
   33    82    4.3109569943994728e+16    3.9000262781832938e+09
   33    83    9.0403440562904656e+16    8.0519324788390465e+09
   33    84    1.8910067353975530e+17    1.6585813763581358e+10
   33    85    3.9457877176515181e+17    3.4088671906027229e+10
   33    86    8.2137421897720307e+17    6.9911917546104141e+10
   33    87    1.7058777242498056e+18    1.4308367398037756e+11
   33    88    3.5349692175580063e+18    2.9225056279012518e+11
